CustomerName	month	metercategory	pretaxcost
[CustomerName]-01FE71E8	4/1/2024	Event Grid	0.128218867
[CustomerName]-A6B2FA46	3/1/2024	Azure DNS	1.383410398
[CustomerName]-A6B2FA46	10/1/2024	Azure Monitor	1.61E-03
[CustomerName]-D226A04D	6/1/2024	Insight and Analytics	459.9689516
[CustomerName]-17C145B4	7/1/2024	Microsoft Defender for Cloud	12.65
[CustomerName]-26E1FEA2	12/1/2024	Azure Database for PostgreSQL	62.55781339
[CustomerName]-D226A04D	8/1/2024	Container Registry	2443.879448
[CustomerName]-01FE71E8	9/1/2024	Automation	11.96118598
[CustomerName]-26E1FEA2	5/1/2024	Azure Analysis Services	1414.157303
[CustomerName]-CBA66E32	1/1/2024	Event Hubs	20.62212143
[CustomerName]-A6B2FA46	6/1/2024	Log Analytics	523.8594071
[CustomerName]-D226A04D	5/1/2024	Azure Firewall	110081.1169
[CustomerName]-17C145B4	6/1/2024	Cognitive Services	7.71776201
[CustomerName]-26E1FEA2	1/1/2024	Functions	512.7674981
[CustomerName]-D226A04D	11/1/2023	Azure Cognitive Search	150751.4827
[CustomerName]-E5C3446F	3/1/2024	Container Registry	204.5222612
[CustomerName]-FA630340	11/1/2023	Azure Active Directory for External Identities	0
[CustomerName]-D1E775A0	9/1/2024	SQL Database	596.2982031
[CustomerName]-CBA66E32	2/1/2024	Azure App Service	0
[CustomerName]-9A49C9D4	12/1/2024	Storage	27969.17499
[CustomerName]-890E4584	9/1/2024	Azure DNS	0
[CustomerName]-CBA66E32	11/1/2023	Event Grid	101.6095003
[CustomerName]-CBA66E32	9/1/2024	Functions	16.65777223
[CustomerName]-D70A78C9	1/1/2024	Azure Monitor	7396.606694
[CustomerName]-CD872C21	7/1/2024	Logic Apps	3.84E-04
[CustomerName]-C26803D4	9/1/2024	Storage	0
[CustomerName]-01FE71E8	6/1/2024	Virtual Machine Licenses	229.7841391
[CustomerName]-FA630340	8/1/2024	API Management	6007.64179
[CustomerName]-E12862E5	4/1/2024	VPN Gateway	47.87366671
[CustomerName]-725D082E	11/1/2024	Azure Databricks	30121.25918
[CustomerName]-53475226	5/1/2024	Load Balancer	17.40962149
[CustomerName]-D226A04D	4/1/2024	Azure Synapse Analytics	6589.227186
[CustomerName]-26E1FEA2	1/1/2024	Container Registry	18.60852347
[CustomerName]-50729A6B	1/1/2024	Bandwidth	296.1888148
[CustomerName]-26E1FEA2	6/1/2024	Azure DNS	22.9467349
[CustomerName]-E5C3446F	4/1/2024	Azure Kubernetes Service	82.8007921
[CustomerName]-725D082E	1/1/2024	Virtual Machines	22205.86812
[CustomerName]-FA630340	9/1/2024	Sentinel	3079.641672
[CustomerName]-02D80417	1/1/2024	Service Bus	0
[CustomerName]-FA630340	7/1/2024	Dataverse	2241.610949
[CustomerName]-D226A04D	1/1/2024	Content Delivery Network	75098.00228
[CustomerName]-CD872C21	10/1/2023	Log Analytics	1411.77088
[CustomerName]-E5C3446F	5/1/2024	Load Balancer	150.4581048
[CustomerName]-D226A04D	11/1/2023	SQL Database	625634.8874
[CustomerName]-A21812C1	6/1/2024	Log Analytics	28.74734121
[CustomerName]-A21812C1	3/1/2024	Azure DNS	0.393042361
[CustomerName]-E5C3446F	1/1/2024	Network Watcher	0
[CustomerName]-725D082E	8/1/2024	Insight and Analytics	0
[CustomerName]-FA630340	7/1/2024	Azure Applied AI Services	0.328605533
[CustomerName]-26E1FEA2	11/1/2024	NAT Gateway	62.19120481
[CustomerName]-E5C3446F	3/1/2024	Automation	52.53830645
[CustomerName]-50729A6B	9/1/2024	Azure Synapse Analytics	2024.518211
[CustomerName]-D1E775A0	8/1/2024	SignalR	46.14460059
[CustomerName]-E5C3446F	12/1/2023	Insight and Analytics	0
[CustomerName]-E12862E5	12/1/2024	Storage	1635.635126
[CustomerName]-A6B2FA46	1/1/2024	Microsoft Defender for Cloud	1143.486389
[CustomerName]-01FE71E8	12/1/2024	Azure App Service	569.9599313
[CustomerName]-02D80417	1/1/2024	SQL Database	1516.307337
[CustomerName]-D226A04D	5/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-D70A78C9	11/1/2023	Key Vault	26.79048927
[CustomerName]-FA630340	2/1/2024	Cognitive Services	88.06582595
[CustomerName]-D1E775A0	4/1/2024	NAT Gateway	59.8451334
[CustomerName]-01FE71E8	11/1/2024	Insight and Analytics	61.03998737
[CustomerName]-50729A6B	7/1/2024	Storage	27726.50556
[CustomerName]-A21812C1	1/1/2024	Log Analytics	34.88722683
[CustomerName]-E5C3446F	12/1/2023	Microsoft Defender for Cloud	2760.632759
[CustomerName]-CBA66E32	9/1/2024	Azure DNS	0.439347141
[CustomerName]-50729A6B	3/1/2024	API Management	158.614848
[CustomerName]-725D082E	10/1/2024	Functions	1.19E-04
[CustomerName]-26E1FEA2	3/1/2024	Azure DevOps	1225.7008
[CustomerName]-CD872C21	3/1/2024	Power BI Embedded	691.3960177
[CustomerName]-D70A78C9	6/1/2024	Azure Monitor	6952.381756
[CustomerName]-FA630340	12/1/2023	SQL Managed Instance	6127.549065
[CustomerName]-FA630340	12/1/2023	Azure DNS	12.54508207
[CustomerName]-53475226	11/1/2024	Virtual Machines Licenses	0
[CustomerName]-17C145B4	2/1/2024	Service Bus	0
[CustomerName]-26E1FEA2	12/1/2024	Key Vault	87.02210361
[CustomerName]-D70A78C9	7/1/2024	Event Grid	47.62497389
[CustomerName]-D1E775A0	9/1/2024	Service Bus	42.40158085
[CustomerName]-26E1FEA2	6/1/2024	Functions	1171.082154
[CustomerName]-50729A6B	12/1/2024	Azure App Service	34686.50212
[CustomerName]-50729A6B	12/1/2024	Virtual Network	4258.715083
[CustomerName]-26E1FEA2	12/1/2024	Azure Bastion	269.9250281
[CustomerName]-FA630340	2/1/2024	Traffic Manager	21.5969796
[CustomerName]-FA630340	4/1/2024	Azure Active Directory for External Identities	0
[CustomerName]-E5C3446F	11/1/2024	Azure DevOps	813.1464512
[CustomerName]-725D082E	7/1/2024	Azure DevOps	264.187628
[CustomerName]-A6B2FA46	1/1/2024	Log Analytics	594.883254
[CustomerName]-D226A04D	10/1/2023	Event Grid	231.3205325
[CustomerName]-725D082E	6/1/2024	Azure Synapse Analytics	21441.02877
[CustomerName]-725D082E	9/1/2024	Azure App Service	64.69002695
[CustomerName]-A21812C1	9/1/2024	Key Vault	1.88E-02
[CustomerName]-CD872C21	1/1/2024	Azure Database for PostgreSQL	140.3685219
[CustomerName]-D226A04D	10/1/2023	Sentinel	43332.575
[CustomerName]-D70A78C9	11/1/2023	Azure Grafana Service	45.81278
[CustomerName]-9A49C9D4	3/1/2024	Azure Bastion	2203.03284
[CustomerName]-E5C3446F	7/1/2024	Container Instances	891.783444
[CustomerName]-A21812C1	5/1/2024	Azure App Service	502.1460674
[CustomerName]-53475226	7/1/2024	Logic Apps	3.692102961
[CustomerName]-D1E775A0	12/1/2024	Azure App Service	4217.756597
[CustomerName]-CBA66E32	7/1/2024	Storage	1439.155397
[CustomerName]-9A49C9D4	6/1/2024	Storage	29198.06333
[CustomerName]-50729A6B	5/1/2024	Event Hubs	72.31694688
[CustomerName]-26E1FEA2	6/1/2024	Virtual Machines	7015.392222
[CustomerName]-D70A78C9	2/1/2024	Azure Cognitive Search	1075.508
[CustomerName]-26E1FEA2	11/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-725D082E	8/1/2024	Event Hubs	20.63610899
[CustomerName]-D226A04D	12/1/2023	Virtual Machines Licenses	83740.40494
[CustomerName]-01FE71E8	12/1/2024	Virtual Machine Licenses	237.4502527
[CustomerName]-0DE7667B	3/1/2024	Azure Data Factory v2	1841.44787
[CustomerName]-D1E775A0	9/1/2024	Azure Front Door Service	308.7995155
[CustomerName]-D189DCD7	8/1/2024	Azure App Service	69.6384
[CustomerName]-CD872C21	7/1/2024	Service Bus	7.86E-05
[CustomerName]-50729A6B	8/1/2024	Azure Bot Service	0
[CustomerName]-D1E775A0	7/1/2024	Service Bus	46.64696225
[CustomerName]-A6B2FA46	8/1/2024	Bandwidth	44.28875584
[CustomerName]-50729A6B	1/1/2024	Key Vault	2.0594736
[CustomerName]-DCB49AE5	6/1/2024	Logic Apps	8.15E-03
[CustomerName]-02D80417	11/1/2023	Bandwidth	2.04E-04
[CustomerName]-E12862E5	10/1/2024	Key Vault	4.19E-03
[CustomerName]-E5C3446F	11/1/2024	Azure IoT Security	0
[CustomerName]-26E1FEA2	4/1/2024	Log Analytics	2378.891606
[CustomerName]-CBA66E32	6/1/2024	Bandwidth	100.449543
[CustomerName]-A21812C1	11/1/2024	Storage	2037.664806
[CustomerName]-725D082E	7/1/2024	Backup	132.1947912
[CustomerName]-50729A6B	6/1/2024	Bandwidth	629.2130372
[CustomerName]-D70A78C9	12/1/2023	Network Watcher	115.1777587
[CustomerName]-D226A04D	9/1/2024	Azure DDOS Protection	30956.3904
[CustomerName]-01FE71E8	9/1/2024	GitHub	877.4471311
[CustomerName]-CD872C21	6/1/2024	Backup	374.5480523
[CustomerName]-FA630340	5/1/2024	Azure Cosmos DB	15557.37483
[CustomerName]-A21812C1	1/1/2024	NAT Gateway	31.23497537
[CustomerName]-725D082E	9/1/2024	NAT Gateway	29.32336321
[CustomerName]-9A49C9D4	2/1/2024	SQL Database	117.7953652
[CustomerName]-D189DCD7	9/1/2024	Log Analytics	211.2745014
[CustomerName]-D1E775A0	4/1/2024	Azure Maps	7.480260424
[CustomerName]-CBA66E32	12/1/2023	Event Hubs	20.72756291
[CustomerName]-01FE71E8	7/1/2024	SQL Database	140.9734925
[CustomerName]-DCB49AE5	9/1/2024	SQL Database	179.8574583
[CustomerName]-17C145B4	10/1/2024	Virtual Machines Licenses	0
[CustomerName]-FA630340	3/1/2024	Azure Active Directory B2C	1.592920354
[CustomerName]-01FE71E8	3/1/2024	Event Grid	0.131585177
[CustomerName]-53475226	8/1/2024	Storage	3647.218936
[CustomerName]-CBA66E32	9/1/2024	Azure Database for PostgreSQL	1310.37788
[CustomerName]-FA630340	8/1/2024	Application Insights	6.978908189
[CustomerName]-17C145B4	12/1/2023	Azure Cosmos DB	820.4977165
[CustomerName]-890E4584	6/1/2024	Storage	0.858514421
[CustomerName]-D226A04D	2/1/2024	Azure Site Recovery	14383.71415
[CustomerName]-FA630340	10/1/2024	Stream Analytics	1501.964931
[CustomerName]-26E1FEA2	12/1/2024	Bandwidth	90.75238172
[CustomerName]-17C145B4	9/1/2024	Virtual Machines	5858.889504
[CustomerName]-26E1FEA2	12/1/2024	Functions	2047.940128
[CustomerName]-D1E775A0	12/1/2024	Event Hubs	42.5872925
[CustomerName]-D1E775A0	11/1/2024	Redis Cache	92.01277955
[CustomerName]-E5C3446F	8/1/2024	Azure Stack Hub	63.71523862
[CustomerName]-725D082E	4/1/2024	Functions	2250.731769
[CustomerName]-26E1FEA2	8/1/2024	Logic Apps	302.5811378
[CustomerName]-D70A78C9	4/1/2024	Azure Grafana Service	53.91062
[CustomerName]-50729A6B	3/1/2024	Log Analytics	841.557495
[CustomerName]-DCB49AE5	2/1/2024	Storage	14.12279764
[CustomerName]-E5C3446F	2/1/2024	Load Balancer	140.6412427
[CustomerName]-DCB49AE5	1/1/2024	Logic Apps	8.71E-03
[CustomerName]-A21812C1	3/1/2024	Automation	9.65E-03
[CustomerName]-725D082E	9/1/2024	Sentinel	1997.329965
[CustomerName]-E5C3446F	10/1/2024	Azure DevOps	751.9411357
[CustomerName]-D70A78C9	2/1/2024	Azure Monitor	6991.838306
[CustomerName]-CD872C21	3/1/2024	Azure App Service	0
[CustomerName]-CD872C21	8/1/2024	Logic Apps	1.76E-03
[CustomerName]-50729A6B	1/1/2024	Azure NetApp Files	2650.790339
[CustomerName]-9A49C9D4	1/1/2024	Network Watcher	0
[CustomerName]-26E1FEA2	4/1/2024	Bandwidth	115.2181872
[CustomerName]-D226A04D	3/1/2024	Virtual Machines	637978.9668
[CustomerName]-A6B2FA46	5/1/2024	Log Analytics	518.0980748
[CustomerName]-CBA66E32	1/1/2024	Bandwidth	265.956779
[CustomerName]-D226A04D	3/1/2024	Azure Synapse Analytics	7183.32196
[CustomerName]-0DE7667B	12/1/2024	Key Vault	3.80003044
[CustomerName]-17C145B4	2/1/2024	Bandwidth	476.0880755
[CustomerName]-D226A04D	5/1/2024	Virtual Machines Licenses	128491.7507
[CustomerName]-01FE71E8	1/1/2024	Azure Firewall	1555.057137
[CustomerName]-50729A6B	12/1/2024	Backup	10196.41369
[CustomerName]-D226A04D	3/1/2024	Sentinel	42511.15443
[CustomerName]-26E1FEA2	2/1/2024	Functions	449.9055673
[CustomerName]-50729A6B	2/1/2024	Bandwidth	248.8099579
[CustomerName]-26E1FEA2	2/1/2024	Key Vault	34.37784692
[CustomerName]-01FE71E8	1/1/2024	App Configuration	0
[CustomerName]-50729A6B	9/1/2024	Azure Cognitive Search	993.7728
[CustomerName]-CBA66E32	10/1/2023	API Management	13.13483423
[CustomerName]-D70A78C9	4/1/2024	Bandwidth	773.0394636
[CustomerName]-02D80417	2/1/2024	Service Bus	0
[CustomerName]-50729A6B	8/1/2024	SignalR	0
[CustomerName]-E5C3446F	6/1/2024	Load Balancer	146.2007535
[CustomerName]-A21812C1	5/1/2024	NAT Gateway	31.58972647
[CustomerName]-D226A04D	11/1/2023	Azure Cosmos DB	58045.94819
[CustomerName]-A21812C1	4/1/2024	Azure DNS	3.71E-02
[CustomerName]-D70A78C9	5/1/2024	Network Watcher	17.17559515
[CustomerName]-D70A78C9	10/1/2023	Azure Bastion	905.531328
[CustomerName]-9A49C9D4	2/1/2024	Storage	13299.10879
[CustomerName]-50729A6B	10/1/2024	Network Watcher	12.37006089
[CustomerName]-CD872C21	2/1/2024	Event Hubs	19.30823726
[CustomerName]-A21812C1	12/1/2024	API Management	93.40812822
[CustomerName]-53475226	2/1/2024	Bandwidth	5.743358818
[CustomerName]-E12862E5	11/1/2024	Bandwidth	14.01376429
[CustomerName]-A6B2FA46	4/1/2024	Logic Apps	0.266854119
[CustomerName]-D70A78C9	2/1/2024	Service Bus	50.58494135
[CustomerName]-725D082E	4/1/2024	Azure Arc	0
[CustomerName]-FA630340	8/1/2024	Sentinel	3495.011087
[CustomerName]-D226A04D	6/1/2024	Virtual Network	57279.45868
[CustomerName]-FA630340	8/1/2024	Dataverse	2232.87282
[CustomerName]-CBA66E32	6/1/2024	Container Instances	73.53469759
[CustomerName]-A21812C1	8/1/2024	VPN Gateway	467.7514793
[CustomerName]-0DE7667B	8/1/2024	Azure Monitor	7.675682258
[CustomerName]-53475226	1/1/2024	Virtual Machines	2242.459235
[CustomerName]-A21812C1	6/1/2024	Container Instances	4.53E-04
[CustomerName]-26E1FEA2	1/1/2024	Azure Cosmos DB	596.6076191
[CustomerName]-D226A04D	3/1/2024	GitHub	110889.1289
[CustomerName]-50729A6B	8/1/2024	Azure Synapse Analytics	2015.533497
[CustomerName]-50729A6B	4/1/2024	API Management	153.49824
[CustomerName]-17C145B4	1/1/2024	Azure Database for MySQL	129.6825634
[CustomerName]-50729A6B	5/1/2024	Key Vault	7.163883
[CustomerName]-E12862E5	10/1/2024	VPN Gateway	23.98602964
[CustomerName]-D1E775A0	12/1/2024	Key Vault	12.52742129
[CustomerName]-50729A6B	8/1/2024	Storage	27618.0285
[CustomerName]-02D80417	5/1/2024	Storage	209.1904978
[CustomerName]-FA630340	10/1/2024	Virtual Machines Licenses	573.5783655
[CustomerName]-FA630340	3/1/2024	Azure Active Directory for External Identities	0
[CustomerName]-D70A78C9	12/1/2023	Load Balancer	91.7951742
[CustomerName]-FA630340	10/1/2024	Azure Policy	0
[CustomerName]-A21812C1	2/1/2024	Log Analytics	36.23550933
[CustomerName]-CBA66E32	3/1/2024	API Management	138.2654867
[CustomerName]-D226A04D	1/1/2024	Microsoft Defender for Cloud	212694.3959
[CustomerName]-50729A6B	7/1/2024	Azure Site Recovery	341.6008065
[CustomerName]-CD872C21	12/1/2023	Azure Database for PostgreSQL	142.0018996
[CustomerName]-26E1FEA2	8/1/2024	Microsoft Defender for Cloud	741.3592271
[CustomerName]-725D082E	8/1/2024	Azure App Service	68.78698225
[CustomerName]-0DE7667B	3/1/2024	Azure App Service	1930.032451
[CustomerName]-FA630340	11/1/2023	Azure Active Directory B2C	2.016258626
[CustomerName]-01FE71E8	2/1/2024	Virtual Machines Licenses	1702.145452
[CustomerName]-D226A04D	7/1/2024	Email	3.117363373
[CustomerName]-53475226	10/1/2024	Virtual Machines Licenses	0
[CustomerName]-A21812C1	1/1/2024	Azure App Service	481.0373706
[CustomerName]-D226A04D	10/1/2023	Virtual Machines	799096.7347
[CustomerName]-DCB49AE5	8/1/2024	Log Analytics	14.99807832
[CustomerName]-D226A04D	4/1/2024	Azure DNS	1048.263554
[CustomerName]-CBA66E32	12/1/2023	Key Vault	0.002152809
[CustomerName]-26E1FEA2	2/1/2024	Azure DNS	17.48205687
[CustomerName]-02D80417	1/1/2024	Storage	204.6682963
[CustomerName]-D70A78C9	6/1/2024	Virtual Machines	40880.91726
[CustomerName]-9A49C9D4	6/1/2024	Email	1.09E-03
[CustomerName]-53475226	10/1/2024	Application Gateway	728.13048
[CustomerName]-E12862E5	12/1/2024	Virtual Machines	3716.72112
[CustomerName]-D1E775A0	8/1/2024	Azure Monitor	166.1861546
[CustomerName]-50729A6B	7/1/2024	Azure Bot Service	0
[CustomerName]-53475226	6/1/2024	Azure DNS	0.45483871
[CustomerName]-A6B2FA46	5/1/2024	Virtual Network	195.1880032
[CustomerName]-DCB49AE5	5/1/2024	Azure DNS	0
[CustomerName]-D70A78C9	7/1/2024	Azure Purview	42.3691481
[CustomerName]-A21812C1	10/1/2024	Microsoft Entra Domain Services	156.7647527
[CustomerName]-725D082E	12/1/2024	Azure Bastion	134.9606585
[CustomerName]-53475226	12/1/2024	Cognitive Services	4.71E-02
[CustomerName]-DCB49AE5	11/1/2024	Insight and Analytics	0
[CustomerName]-53475226	1/1/2024	Key Vault	0.17484944
[CustomerName]-FA630340	11/1/2023	Cloud Services	79.62761348
[CustomerName]-A6B2FA46	9/1/2024	Azure Firewall	909.1824006
[CustomerName]-E5C3446F	12/1/2023	Redis Cache	501.3816
[CustomerName]-01FE71E8	2/1/2024	Azure DDOS Protection	2598.927229
[CustomerName]-17C145B4	12/1/2023	Container Registry	136.1382801
[CustomerName]-0DE7667B	10/1/2024	Redis Cache	84.2208
[CustomerName]-0DE7667B	11/1/2024	Event Hubs	168.905643
[CustomerName]-50729A6B	5/1/2024	Azure Bastion	1222.175636
[CustomerName]-26E1FEA2	11/1/2024	Azure Applied AI Services	0
[CustomerName]-E5C3446F	4/1/2024	Azure DNS	7.369133315
[CustomerName]-D226A04D	4/1/2024	Azure Cosmos DB	110223.4309
[CustomerName]-01FE71E8	8/1/2024	ExpressRoute	1429.632714
[CustomerName]-C26803D4	12/1/2024	Bandwidth	0
[CustomerName]-17C145B4	9/1/2024	API Management	39.96
[CustomerName]-D70A78C9	3/1/2024	Azure Bastion	497.9756422
[CustomerName]-725D082E	4/1/2024	Service Bus	44.76295036
[CustomerName]-53475226	6/1/2024	Azure Bastion	128.1996799
[CustomerName]-D226A04D	3/1/2024	Storage	711354.2122
[CustomerName]-01FE71E8	12/1/2024	Event Hubs	135.7380521
[CustomerName]-17C145B4	6/1/2024	Service Bus	0
[CustomerName]-50729A6B	12/1/2024	Azure Firewall	4365.838604
[CustomerName]-D189DCD7	1/1/2024	Automation	0
[CustomerName]-50729A6B	12/1/2024	App Configuration	40.176
[CustomerName]-17C145B4	9/1/2024	Azure Cognitive Search	61.2
[CustomerName]-50729A6B	9/1/2024	Functions	0
[CustomerName]-01FE71E8	7/1/2024	Azure Cognitive Search	70.34966999
[CustomerName]-50729A6B	8/1/2024	Virtual Machines	22714.01466
[CustomerName]-D70A78C9	11/1/2023	Azure DevOps	3541.720968
[CustomerName]-C26803D4	12/1/2024	Virtual Network	0
[CustomerName]-D70A78C9	5/1/2024	Load Balancer	109.8836915
[CustomerName]-FA630340	11/1/2023	Container Registry	21.26531806
[CustomerName]-50729A6B	1/1/2024	Event Hubs	72.31752289
[CustomerName]-D1E775A0	10/1/2024	Redis Cache	91.94644696
[CustomerName]-FA630340	5/1/2024	Azure Synapse Analytics	7202.157047
[CustomerName]-D226A04D	10/1/2023	Azure Front Door Service	71165.69625
[CustomerName]-D70A78C9	2/1/2024	Functions	1310.048124
[CustomerName]-50729A6B	11/1/2024	Automation	0.249912
[CustomerName]-CBA66E32	2/1/2024	App Configuration	32.22669815
[CustomerName]-725D082E	11/1/2024	VPN Gateway	653.4240867
[CustomerName]-D1E775A0	9/1/2024	Container Registry	6.381520514
[CustomerName]-D70A78C9	3/1/2024	Key Vault	26.72201138
[CustomerName]-FA630340	6/1/2024	Azure Cosmos DB	13482.86427
[CustomerName]-0DE7667B	6/1/2024	Azure Cosmos DB	1556.41813
[CustomerName]-D226A04D	10/1/2023	GitHub	2797.384247
[CustomerName]-D226A04D	1/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-D70A78C9	1/1/2024	Azure Cognitive Search	1271.411
[CustomerName]-9A49C9D4	12/1/2024	SQL Database	387.0710889
[CustomerName]-E5C3446F	9/1/2024	Azure Stack Hub	73.43325482
[CustomerName]-0DE7667B	2/1/2024	Service Bus	406.8163648
[CustomerName]-725D082E	1/1/2024	Azure Cosmos DB	2374.983849
[CustomerName]-D70A78C9	9/1/2024	Automation	5.947144
[CustomerName]-DCB49AE5	10/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-01FE71E8	8/1/2024	Service Bus	2.27E-03
[CustomerName]-DCB49AE5	12/1/2024	Storage	466.1042707
[CustomerName]-02D80417	1/1/2024	Azure Data Factory v2	1541.649451
[CustomerName]-E5C3446F	8/1/2024	VPN Gateway	1069.5
[CustomerName]-E5C3446F	3/1/2024	Virtual Machines	8607.204764
[CustomerName]-26E1FEA2	1/1/2024	Virtual Machines	5712.075021
[CustomerName]-53475226	6/1/2024	Key Vault	0.76313137
[CustomerName]-50729A6B	10/1/2024	SQL Managed Instance	3454.169226
[CustomerName]-FA630340	4/1/2024	Cloud Services	9.71104031
[CustomerName]-FA630340	7/1/2024	Azure App Service	32463.06342
[CustomerName]-FA630340	1/1/2024	Azure Cosmos DB	14044.28837
[CustomerName]-53475226	12/1/2024	Bandwidth	19.62893255
[CustomerName]-CD872C21	6/1/2024	Virtual Machines Licenses	266.3152776
[CustomerName]-FA630340	2/1/2024	ExpressRoute	2210.026642
[CustomerName]-D70A78C9	1/1/2024	Virtual Machines	39711.92416
[CustomerName]-02D80417	4/1/2024	Azure DevOps	41.46763246
[CustomerName]-CBA66E32	12/1/2023	Virtual Network	33.60567748
[CustomerName]-725D082E	7/1/2024	Azure App Service	69.6531386
[CustomerName]-53475226	11/1/2024	Virtual Network	54.41176296
[CustomerName]-CD872C21	2/1/2024	Backup	247.2898035
[CustomerName]-D226A04D	5/1/2024	Azure App Service	623844.8074
[CustomerName]-01FE71E8	9/1/2024	Azure Cosmos DB	3.93E-04
[CustomerName]-FA630340	4/1/2024	Container Registry	37.39661445
[CustomerName]-9A49C9D4	8/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-D226A04D	11/1/2023	Azure DNS	753.2475569
[CustomerName]-50729A6B	6/1/2024	Cognitive Services	27.51624
[CustomerName]-725D082E	12/1/2024	Azure DNS	8.936457546
[CustomerName]-17C145B4	5/1/2024	Azure Cosmos DB	1016.404433
[CustomerName]-FA630340	4/1/2024	Azure Arc	0
[CustomerName]-D226A04D	4/1/2024	Storage	758720.9482
[CustomerName]-26E1FEA2	9/1/2024	Storage	12627.47317
[CustomerName]-0DE7667B	9/1/2024	Logic Apps	7868.013147
[CustomerName]-D70A78C9	9/1/2024	Azure Kubernetes Service	60.61310333
[CustomerName]-9A49C9D4	6/1/2024	Load Balancer	22.76392602
[CustomerName]-A21812C1	6/1/2024	NAT Gateway	74.19111733
[CustomerName]-CBA66E32	7/1/2024	Azure DNS	0.473772036
[CustomerName]-D70A78C9	12/1/2023	Sentinel	3364.43
[CustomerName]-D189DCD7	6/1/2024	Automation	0
[CustomerName]-E5C3446F	2/1/2024	Microsoft Defender for Cloud	1860.680065
[CustomerName]-D226A04D	8/1/2024	Visual Studio Subscription	194591.6226
[CustomerName]-9A49C9D4	10/1/2024	Virtual Network	581.8794059
[CustomerName]-D70A78C9	11/1/2023	IoT Hub	81.6
[CustomerName]-D226A04D	7/1/2024	Azure DevOps	98966.64432
